Date,Open,High,Low,Close,Adj Close,Volume
1965-01-18,7.287500,7.337500,7.287500,7.337500,1.811435,840000
1965-01-19,7.337500,7.400000,7.287500,7.400000,1.826865,899200
1965-01-20,7.400000,7.412500,7.383333,7.395833,1.825836,520000
1965-01-21,7.383333,7.383333,7.333333,7.383333,1.822750,528000
1965-01-22,7.400000,7.445833,7.400000,7.445833,1.838180,456000
1965-01-25,7.433333,7.433333,7.395833,7.425000,1.833037,291200
1965-01-26,7.425000,7.470833,7.366667,7.387500,1.823780,515200
1965-01-27,7.400000,7.475000,7.400000,7.475000,1.845380,528000
1965-01-28,7.475000,7.487500,7.450000,7.483333,1.847438,323200
1965-01-29,7.483333,7.500000,7.458333,7.475000,1.845380,384000
1965-02-01,7.458333,7.458333,7.416667,7.425000,1.833037,520000
1965-02-02,7.425000,7.450000,7.383333,7.408333,1.829538,264000
1965-02-03,7.400000,7.400000,7.370833,7.370833,1.820277,208000
1965-02-04,7.395833,7.483333,7.395833,7.479167,1.847031,312000
1965-02-05,7.450000,7.450000,7.400000,7.425000,1.833655,251200
1965-02-08,7.366667,7.366667,7.316667,7.350000,1.815132,339200
1965-02-09,7.350000,7.441667,7.333333,7.441667,1.837770,352000
1965-02-10,7.441667,7.466667,7.283333,7.325000,1.808959,339200
1965-02-11,7.325000,7.383333,7.316667,7.333333,1.811016,347200
1965-02-12,7.333333,7.358333,7.316667,7.347917,1.814618,256000
1965-02-15,7.341667,7.341667,7.204167,7.216667,1.782205,419200
1965-02-16,7.216667,7.270833,7.150000,7.166667,1.769857,352000
1965-02-17,7.166667,7.208333,7.083333,7.208333,1.780147,771200
1965-02-18,7.208333,7.391667,7.208333,7.391667,1.825423,531200
1965-02-19,7.408333,7.487500,7.408333,7.458333,1.841886,696000
1965-02-23,7.462500,7.495833,7.462500,7.466667,1.843943,240000
1965-02-24,7.475000,7.512500,7.475000,7.491667,1.850118,672000
1965-02-25,7.491667,7.575000,7.483333,7.575000,1.870697,616000
1965-02-26,7.583333,7.618750,7.583333,7.595833,1.875842,456000
1965-03-01,7.595833,7.637500,7.583333,7.587500,1.873785,347200
1965-03-02,7.587500,7.600000,7.558333,7.600000,1.876872,299200
1965-03-03,7.591667,7.591667,7.516667,7.558333,1.866582,243200
1965-03-04,7.558333,7.558333,7.475000,7.479167,1.847031,384000
1965-03-05,7.479167,7.550000,7.466667,7.533333,1.860408,323200
1965-03-08,7.558333,7.591667,7.558333,7.570833,1.869670,315200
1965-03-09,7.583333,7.670833,7.583333,7.670833,1.894363,456000
1965-03-10,7.668750,7.668750,7.616667,7.616667,1.880987,267200
1965-03-11,7.641667,7.716667,7.641667,7.658333,1.891278,432000
1965-03-12,7.670833,7.762500,7.670833,7.741667,1.911857,339200
1965-03-15,7.741667,7.825000,7.725000,7.787500,1.923177,304000
1965-03-16,7.766667,7.766667,7.700000,7.733333,1.909799,304000
1965-03-17,7.733333,7.750000,7.691667,7.716667,1.905683,160000
1965-03-18,7.725000,7.787500,7.725000,7.741667,1.911857,216000
1965-03-19,7.725000,7.725000,7.708333,7.716667,1.905683,155200
1965-03-22,7.716667,7.725000,7.668750,7.725000,1.907742,251200
1965-03-23,7.716667,7.716667,7.683333,7.687500,1.898480,275200
1965-03-24,7.687500,7.700000,7.650000,7.650000,1.889219,328000
1965-03-25,7.650000,7.650000,7.566667,7.600000,1.876872,299200
1965-03-26,7.575000,7.575000,7.483333,7.483333,1.848060,696000
1965-03-29,7.516667,7.583333,7.516667,7.579167,1.871727,267200
1965-03-30,7.579167,7.591667,7.541667,7.579167,1.871727,291200
1965-03-31,7.579167,7.600000,7.566667,7.570833,1.869670,251200
1965-04-01,7.583333,7.616667,7.583333,7.595833,1.875842,203200
1965-04-02,7.600000,7.633333,7.600000,7.625000,1.883045,376000
1965-04-05,7.625000,7.666667,7.620833,7.658333,1.891278,339200
1965-04-06,7.633333,7.633333,7.600000,7.608333,1.878929,251200
1965-04-07,7.608333,7.641667,7.600000,7.600000,1.876872,275200
1965-04-08,7.616667,7.645833,7.616667,7.633333,1.885104,216000
1965-04-09,7.691667,7.833333,7.691667,7.833333,1.934495,520000
1965-04-12,7.825000,7.825000,7.770833,7.825000,1.932438,376000
1965-04-13,7.825000,7.900000,7.800000,7.866667,1.942727,339200
1965-04-14,7.866667,7.916667,7.808333,7.875000,1.944785,544000
1965-04-15,7.875000,7.900000,7.800000,7.866667,1.942727,339200
1965-04-19,7.908333,7.983333,7.908333,7.983333,1.971540,328000
1965-04-20,7.983333,8.000000,7.933333,7.975000,1.969480,552000
1965-04-21,7.966667,7.966667,7.916667,7.941667,1.961249,232000
1965-04-22,7.975000,8.002084,7.975000,7.991667,1.973596,216000
1965-04-23,7.991667,8.012500,7.983333,8.004167,1.976682,240000
1965-04-26,7.995833,7.995833,7.950000,7.983333,1.971540,227200
1965-04-27,7.983333,8.000000,7.975000,7.983333,1.971540,171200
1965-04-28,7.983333,7.983333,7.950000,7.983333,1.971540,155200
1965-04-29,7.991667,8.025000,7.991667,8.000000,1.975654,171200
1965-04-30,8.000000,8.083333,8.000000,8.083333,1.996233,323200
1965-05-03,8.066667,8.066667,8.025000,8.058333,1.990060,144000
1965-05-04,8.058333,8.083333,8.000000,8.075000,1.994794,208000
1965-05-05,8.075000,8.150000,8.066667,8.083333,1.996853,408000
1965-05-06,8.108334,8.166667,8.108334,8.166667,2.017440,411200
1965-05-07,8.166667,8.191667,8.083333,8.083333,1.996853,376000
1965-05-10,8.083333,8.120833,7.966667,7.983333,1.972150,291200
1965-05-11,7.983333,8.037500,7.933333,8.000000,1.976267,147200
1965-05-12,8.000000,8.081250,8.000000,8.081250,1.996339,240000
1965-05-13,8.081250,8.087500,8.058333,8.066667,1.992737,291200
1965-05-14,8.037500,8.037500,8.004167,8.025000,1.982444,99200
1965-05-17,8.025000,8.041667,7.866667,7.908333,1.953621,280000
1965-05-18,7.908333,7.941667,7.883333,7.933333,1.959798,328000
1965-05-19,7.966667,7.987500,7.966667,7.966667,1.968032,195200
1965-05-20,7.966667,7.979167,7.883333,7.883333,1.947446,216000
1965-05-21,7.879167,7.879167,7.812500,7.816667,1.930978,275200
1965-05-24,7.750000,7.750000,7.666667,7.666667,1.893924,435200
1965-05-25,7.700000,7.866667,7.700000,7.850000,1.939212,352000
1965-05-26,7.841667,7.841667,7.758333,7.783333,1.922743,376000
1965-05-27,7.783333,7.800000,7.741667,7.775000,1.920685,328000
1965-05-28,7.800000,7.966667,7.800000,7.966667,1.968032,280000
1965-06-01,7.933333,7.933333,7.800000,7.808333,1.928919,243200
1965-06-02,7.808333,7.916667,7.758333,7.916667,1.955682,467200
1965-06-03,7.916667,7.958333,7.816667,7.850000,1.939212,411200
1965-06-04,7.850000,7.933333,7.850000,7.908333,1.953621,363200
1965-06-07,7.908333,7.933333,7.833333,7.900000,1.951565,323200
1965-06-08,7.900000,7.920833,7.800000,7.808333,1.928919,48000
1965-06-09,7.808333,7.833333,7.641667,7.641667,1.887745,1144000
1965-06-10,7.641667,7.708333,7.550000,7.550000,1.865102,1312000
1965-06-11,7.566667,7.683333,7.566667,7.579167,1.872309,731200
1965-06-14,7.579167,7.675000,7.466667,7.533333,1.860986,779200
1965-06-15,7.533333,7.683333,7.458333,7.637500,1.886718,1251200
1965-06-16,7.637500,7.716667,7.616667,7.616667,1.881571,795200
1965-06-17,7.616667,7.725000,7.600000,7.712500,1.905247,432000
1965-06-18,7.712500,7.743750,7.675000,7.708333,1.904216,419200
1965-06-21,7.683333,7.683333,7.616667,7.675000,1.895982,496000
1965-06-22,7.675000,7.695833,7.641667,7.641667,1.887745,280000
1965-06-23,7.641667,7.733333,7.625000,7.625000,1.883630,312000
1965-06-24,7.625000,7.666667,7.566667,7.591667,1.875395,480000
1965-06-25,7.562500,7.562500,7.445833,7.445833,1.839369,1080000
1965-06-28,7.445833,7.483333,7.354167,7.375000,1.821872,744000
1965-06-29,7.375000,7.500000,7.291667,7.500000,1.852750,1584000
1965-06-30,7.537500,7.633333,7.537500,7.633333,1.885689,784000
1965-07-01,7.633333,7.683333,7.583333,7.683333,1.898040,515200
1965-07-02,7.683333,7.750000,7.616667,7.741667,1.912450,539200
1965-07-06,7.712500,7.712500,7.650000,7.679167,1.897010,291200
1965-07-07,7.666667,7.666667,7.616667,7.633333,1.885689,291200
1965-07-08,7.633333,7.783333,7.604167,7.783333,1.922743,472000
1965-07-09,7.783333,7.831250,7.758333,7.829167,1.934068,371200
1965-07-12,7.825000,7.825000,7.783333,7.783333,1.922743,192000
1965-07-13,7.770833,7.770833,7.716667,7.766667,1.918626,251200
1965-07-14,7.766667,7.850000,7.758333,7.837500,1.936125,467200
1965-07-15,7.850000,7.870833,7.850000,7.862500,1.942299,419200
1965-07-16,7.862500,7.908333,7.850000,7.908333,1.953621,347200
1965-07-19,7.908333,7.912500,7.883333,7.908333,1.953621,339200
1965-07-20,7.900000,7.900000,7.766667,7.768750,1.919140,456000
1965-07-21,7.768750,7.804167,7.716667,7.716667,1.906275,472000
1965-07-22,7.716667,7.754167,7.683333,7.683333,1.898040,280000
1965-07-23,7.683333,7.766667,7.670833,7.766667,1.918626,251200
1965-07-26,7.766667,7.775000,7.691667,7.762500,1.917598,227200
1965-07-27,7.762500,7.791667,7.700000,7.733333,1.910392,243200
1965-07-28,7.733333,7.858333,7.691667,7.858333,1.941270,459200
1965-07-29,7.858333,7.933333,7.858333,7.925000,1.957740,544000
1965-07-30,7.925000,7.983333,7.925000,7.983333,1.972150,480000
1965-08-02,7.983333,7.987500,7.937500,7.937500,1.960827,216000
1965-08-03,7.937500,8.000000,7.904167,7.997917,1.976376,491200
1965-08-04,8.000000,8.085417,8.000000,8.079166,1.996454,744000
1965-08-05,8.079166,8.087500,8.025000,8.025000,1.983069,275200
1965-08-06,8.025000,8.058333,7.966667,8.058333,1.991304,192000
1965-08-09,8.058333,8.087500,8.037500,8.066667,1.993364,291200
1965-08-10,8.066667,8.091666,8.029166,8.041667,1.987187,251200
1965-08-11,8.050000,8.083333,8.050000,8.066667,1.993364,123200
1965-08-12,8.066667,8.166667,8.050000,8.158334,2.016017,688000
1965-08-13,8.158334,8.220834,8.133333,8.208333,2.028370,480000
1965-08-16,8.208333,8.247916,8.202084,8.204166,2.027342,408000
1965-08-17,8.191667,8.191667,8.141666,8.179167,2.021164,240000
1965-08-18,8.187500,8.233334,8.187500,8.212500,2.029401,483200
1965-08-19,8.212500,8.233334,8.166667,8.166667,2.018076,675200
1965-08-20,8.166667,8.233334,8.125000,8.200000,2.026312,496000
1965-08-23,8.200000,8.266666,8.183333,8.250000,2.038668,520000
1965-08-24,8.270833,8.385417,8.270833,8.362500,2.066469,1187200
1965-08-25,8.362500,8.397917,8.316667,8.316667,2.055143,459200
1965-08-26,8.316667,8.379167,8.316667,8.320833,2.056172,339200
1965-08-27,8.341666,8.366667,8.341666,8.341666,2.061319,312000
1965-08-30,8.341666,8.350000,8.300000,8.337500,2.060290,227200
1965-08-31,8.337500,8.354167,8.316667,8.316667,2.055143,251200
1965-09-01,8.316667,8.333333,8.308333,8.333333,2.059261,136000
1965-09-02,8.337500,8.366667,8.337500,8.362500,2.066469,291200
1965-09-03,8.391666,8.414583,8.391666,8.400000,2.075735,347200
1965-09-07,8.400000,8.412500,8.370833,8.387500,2.072645,227200
1965-09-08,8.387500,8.395833,8.300000,8.366667,2.067497,376000
1965-09-09,8.366667,8.408334,8.362500,8.404166,2.076765,291200
1965-09-10,8.404166,8.433333,8.383333,8.395833,2.074706,336000
1965-09-13,8.433333,8.516666,8.433333,8.516666,2.104565,587200
1965-09-14,8.516666,8.579166,8.491667,8.491667,2.098387,496000
1965-09-15,8.491667,8.550000,8.475000,8.487500,2.097357,304000
1965-09-16,8.525000,8.556250,8.525000,8.533334,2.108684,419200
1965-09-17,8.533334,8.579166,8.466666,8.579166,2.120008,483200
1965-09-20,8.545834,8.545834,8.466666,8.533334,2.108684,312000
1965-09-21,8.533334,8.581250,8.533334,8.575000,2.118980,208000
1965-09-22,8.575000,8.616667,8.558333,8.608334,2.127216,424000
1965-09-23,8.608334,8.620833,8.591666,8.591666,2.123097,387200
1965-09-24,8.537500,8.537500,8.483334,8.533334,2.108684,424000
1965-09-27,8.558333,8.600000,8.558333,8.591666,2.123097,323200
1965-09-28,8.591666,8.616667,8.541667,8.550000,2.112804,267200
1965-09-29,8.550000,8.608334,8.491667,8.525000,2.106622,363200
1965-09-30,8.525000,8.541667,8.500000,8.541667,2.110744,243200
1965-10-01,8.512500,8.512500,8.387500,8.450000,2.088089,528000
1965-10-04,8.450000,8.491667,8.433333,8.487500,2.097357,291200
1965-10-05,8.500000,8.550000,8.500000,8.525000,2.106622,371200
1965-10-06,8.525000,8.558333,8.516666,8.558333,2.114860,216000
1965-10-07,8.558333,8.568750,8.516666,8.516666,2.104565,227200
1965-10-08,8.566667,8.600000,8.566667,8.583333,2.121038,360000
1965-10-11,8.608334,8.666667,8.608334,8.650000,2.137513,435200
1965-10-12,8.650000,8.654166,8.541667,8.579166,2.120008,395200
1965-10-13,8.579166,8.625000,8.550000,8.600000,2.125156,264000
1965-10-14,8.600000,8.616667,8.583333,8.583333,2.121038,216000
1965-10-15,8.587500,8.633333,8.587500,8.629167,2.132364,219200
1965-10-18,8.629167,8.695833,8.616667,8.675000,2.143691,552000
1965-10-19,8.683333,8.716666,8.683333,8.695833,2.148838,304000
1965-10-20,8.695833,8.791667,8.679167,8.791667,2.172520,456000
1965-10-21,8.791667,8.825000,8.775000,8.791667,2.172520,376000
1965-10-22,8.800000,8.875000,8.800000,8.816667,2.178698,531200
1965-10-25,8.808333,8.808333,8.775000,8.791667,2.172520,267200
1965-10-26,8.791667,8.816667,8.716666,8.733334,2.158105,352000
1965-10-27,8.758333,8.858334,8.758333,8.841666,2.184875,288000
1965-10-28,8.841666,8.875000,8.825000,8.858334,2.188994,264000
1965-10-29,8.858334,8.883333,8.833333,8.883333,2.195171,144000
1965-11-01,8.883333,8.883333,8.837500,8.883333,2.195789,264000
1965-11-03,8.891666,8.914583,8.891666,8.914583,2.203514,168000
1965-11-04,8.916667,8.966666,8.916667,8.958333,2.214327,371200
1965-11-05,8.958333,8.975000,8.933333,8.941667,2.210208,315200
1965-11-08,8.941667,8.975000,8.908334,8.975000,2.218448,227200
1965-11-09,8.950000,8.950000,8.875000,8.875000,2.193732,299200
1965-11-10,8.875000,8.908334,8.858334,8.887500,2.196820,171200
1965-11-11,8.887500,8.908334,8.875000,8.908334,2.201969,64000
1965-11-12,8.908334,8.975000,8.900000,8.966666,2.216388,275200
1965-11-15,8.975000,9.016666,8.975000,8.975000,2.218448,251200
1965-11-16,8.975000,9.045834,8.975000,9.045834,2.235957,203200
1965-11-17,9.066667,9.150000,9.066667,9.100000,2.249346,323200
1965-11-18,9.083333,9.083333,9.041667,9.041667,2.234926,232000
1965-11-19,9.041667,9.083333,9.016666,9.041667,2.234926,179200
1965-11-22,9.041667,9.233334,9.008333,9.008333,2.226688,120000
1965-11-23,9.008333,9.012500,8.925000,8.925000,2.206089,171200
1965-11-24,8.925000,8.975000,8.900000,8.925000,2.206089,99200
1965-11-26,8.925000,8.945833,8.920834,8.925000,2.206089,208000
1965-11-29,8.908334,8.908334,8.800000,8.800000,2.175192,256000
1965-11-30,8.800000,8.808333,8.700000,8.750000,2.162832,352000
1965-12-01,8.750000,8.795834,8.600000,8.600000,2.125756,424000
1965-12-02,8.512500,8.512500,8.358334,8.358334,2.066019,1115200
1965-12-03,8.358334,8.441667,8.237500,8.441667,2.086617,1907200
1965-12-06,8.441667,8.475000,8.300000,8.366667,2.068079,995200
1965-12-07,8.395833,8.516666,8.395833,8.475000,2.094858,387200
1965-12-08,8.508333,8.583333,8.508333,8.525000,2.107216,376000
1965-12-09,8.550000,8.600000,8.550000,8.595834,2.124725,315200
1965-12-10,8.625000,8.641666,8.625000,8.633333,2.133994,267200
1965-12-13,8.633333,8.650000,8.575000,8.608334,2.127815,419200
1965-12-14,8.608334,8.612500,8.433333,8.441667,2.086617,507200
1965-12-15,8.350000,8.350000,8.250000,8.250000,2.039241,1907200
1965-12-16,8.295834,8.366667,8.295834,8.316667,2.055722,683200
1965-12-17,8.316667,8.329166,8.287500,8.308333,2.053661,576000
1965-12-20,8.308333,8.362500,8.300000,8.362500,2.067050,336000
1965-12-21,8.362500,8.462500,8.358334,8.445833,2.087649,424000
1965-12-22,8.445833,8.558333,8.404166,8.429167,2.083529,528000
1965-12-23,8.391666,8.391666,8.316667,8.316667,2.055722,288000
1965-12-27,8.333333,8.408334,8.333333,8.333333,2.059839,347200
1965-12-28,8.333333,8.370833,8.283334,8.370833,2.069108,363200
1965-12-29,8.360416,8.360416,8.300000,8.300000,2.051601,304000
1965-12-30,8.300000,8.333333,8.300000,8.333333,2.059839,243200
1965-12-31,8.333333,8.333333,8.291667,8.316667,2.055722,195200
1966-01-03,8.291667,8.291667,8.204166,8.225000,2.033062,264000
1966-01-04,8.225000,8.283334,8.200000,8.200000,2.026883,400000
1966-01-05,8.216666,8.300000,8.216666,8.254167,2.040271,432000
1966-01-06,8.258333,8.316667,8.258333,8.300000,2.051601,304000
1966-01-07,8.300000,8.333333,8.258333,8.295834,2.050571,384000
1966-01-10,8.295834,8.312500,8.270833,8.270833,2.044390,256000
1966-01-11,8.291667,8.316667,8.291667,8.295834,2.050571,323200
1966-01-12,8.287500,8.287500,8.241667,8.258333,2.041301,435200
1966-01-13,8.287500,8.316667,8.287500,8.308333,2.053661,328000
1966-01-14,8.308333,8.333333,8.266666,8.266666,2.043361,544000
1966-01-17,8.266666,8.291667,8.187500,8.208333,2.028942,456000
1966-01-18,8.170834,8.170834,8.016666,8.058333,1.991864,587200
1966-01-19,8.050000,8.050000,7.866667,7.975000,1.971266,1392000
1966-01-20,7.975000,8.100000,7.950000,8.058333,1.991864,688000
1966-01-21,8.083333,8.208333,8.083333,8.183333,2.022764,784000
1966-01-24,8.200000,8.250000,8.200000,8.233334,2.035121,528000
1966-01-25,8.233334,8.558333,8.220834,8.475000,2.094858,1672000
1966-01-26,8.475000,8.516666,8.420834,8.433333,2.084559,1187200
1966-01-27,8.433333,8.466666,8.300000,8.375000,2.070139,755200
1966-01-28,8.368750,8.368750,8.233334,8.283334,2.047482,432000
1966-01-31,8.283334,8.300000,8.241667,8.266666,2.043361,496000
1966-02-01,8.266666,8.283334,8.200000,8.200000,2.026883,456000
1966-02-02,8.200000,8.208333,8.133333,8.166667,2.018644,483200
1966-02-03,8.216666,8.270833,8.216666,8.270833,2.044390,563200
1966-02-04,8.270833,8.300000,8.266666,8.291667,2.049541,539200
1966-02-07,8.291667,8.383333,8.291667,8.370833,2.069108,419200
1966-02-08,8.370833,8.475000,8.366667,8.468750,2.093938,659200
1966-02-09,8.516666,8.558333,8.516666,8.537500,2.110936,592000
1966-02-10,8.537500,8.633333,8.533334,8.616667,2.130512,515200
1966-02-11,8.633333,8.745833,8.633333,8.745833,2.162448,443200
1966-02-14,8.741667,8.741667,8.658334,8.658334,2.140813,232000
1966-02-15,8.658334,8.658334,8.516666,8.554167,2.115057,360000
1966-02-16,8.554167,8.658334,8.533334,8.637500,2.135662,339200
1966-02-17,8.637500,8.637500,8.566667,8.568750,2.118665,232000
1966-02-18,8.568750,8.575000,8.500000,8.541667,2.111967,291200
1966-02-21,8.541667,8.566667,8.450000,8.500000,2.101664,347200
1966-02-23,8.493750,8.493750,8.420834,8.450000,2.089302,432000
1966-02-24,8.450000,8.466666,8.408334,8.441667,2.087241,347200
1966-02-25,8.441667,8.550000,8.404166,8.533334,2.109906,352000
1966-02-28,8.533334,8.583333,8.504167,8.583333,2.122270,408000
1966-03-01,8.583333,8.608334,8.366667,8.416667,2.081061,387200
1966-03-02,8.408334,8.408334,8.304167,8.325000,2.058396,579200
1966-03-03,8.325000,8.416667,8.325000,8.387500,2.073849,576000
1966-03-04,8.387500,8.441667,8.387500,8.408334,2.079000,243200
1966-03-07,8.391666,8.391666,8.291667,8.291667,2.050153,400000
1966-03-08,8.291667,8.350000,8.241667,8.283334,2.048093,640000
1966-03-09,8.283334,8.441667,8.283334,8.441667,2.087241,515200
1966-03-10,8.441667,8.525000,8.391666,8.391666,2.074879,592000
1966-03-11,8.391666,8.408334,8.300000,8.333333,2.060455,531200
1966-03-14,8.333333,8.350000,8.316667,8.329166,2.059424,328000
1966-03-15,8.320833,8.320833,8.275000,8.308333,2.054274,352000
1966-03-16,8.308333,8.433333,8.304167,8.375000,2.070758,435200
1966-03-17,8.375000,8.391666,8.291667,8.333333,2.060455,304000
1966-03-18,8.333333,8.375000,8.300000,8.316667,2.056335,227200
1966-03-21,8.366667,8.483334,8.366667,8.483334,2.097543,347200
1966-03-22,8.500000,8.566667,8.500000,8.533334,2.109906,291200
1966-03-23,8.533334,8.541667,8.491667,8.533334,2.109906,216000
1966-03-24,8.541667,8.650000,8.541667,8.616667,2.130512,328000
1966-03-25,8.645833,8.750000,8.645833,8.750000,2.163478,472000
1966-03-28,8.750000,8.750000,8.666667,8.679167,2.145965,491200
1966-03-29,8.679167,8.725000,8.583333,8.650000,2.138753,243200
1966-03-30,8.575000,8.575000,8.500000,8.516666,2.105787,360000
1966-03-31,8.516666,8.616667,8.508333,8.600000,2.126389,264000
1966-04-01,8.600000,8.700000,8.566667,8.683333,2.146996,347200
1966-04-04,8.708333,8.775000,8.708333,8.733334,2.159356,312000
1966-04-05,8.733334,8.850000,8.716666,8.816667,2.179962,336000
1966-04-06,8.816667,8.850000,8.816667,8.850000,2.188205,299200
1966-04-07,8.908334,9.000000,8.908334,9.000000,2.225292,384000
1966-04-11,9.050000,9.168750,9.050000,9.168750,2.267016,483200
1966-04-12,9.168750,9.262500,8.983334,8.983334,2.221170,483200
1966-04-13,8.983334,9.066667,8.883333,9.041667,2.235595,347200
1966-04-14,9.083333,9.337500,9.083333,9.337500,2.308740,840000
1966-04-15,9.337500,9.366667,9.183333,9.216666,2.278864,432000
1966-04-18,9.187500,9.187500,9.083333,9.116667,2.254138,352000
1966-04-19,9.116667,9.216666,9.083333,9.083333,2.245898,312000
1966-04-20,9.108334,9.175000,9.108334,9.133333,2.258260,275200
1966-04-21,9.233334,9.283334,9.233334,9.250000,2.287105,291200
1966-04-22,9.250000,9.300000,9.191667,9.250000,2.287105,299200
1966-04-25,9.250000,9.291667,9.016666,9.016666,2.229413,288000
1966-04-26,9.108334,9.266666,9.108334,9.250000,2.287105,408000
1966-04-27,9.250000,9.366667,9.183333,9.350000,2.311831,328000
1966-04-28,9.329166,9.329166,9.200000,9.250000,2.287105,267200
1966-04-29,9.275000,9.325000,9.275000,9.291667,2.297408,232000
1966-05-02,9.291667,9.350000,9.291667,9.333333,2.307711,251200
1966-05-03,9.325000,9.325000,9.233334,9.287500,2.296378,216000
1966-05-04,9.250000,9.250000,9.125000,9.141666,2.260321,240000
1966-05-05,9.133333,9.133333,8.966666,8.966666,2.217050,288000
1966-05-06,8.900000,8.900000,8.666667,8.841666,2.186142,611200
1966-05-09,8.825000,8.825000,8.650000,8.670834,2.143904,491200
1966-05-10,8.670834,8.791667,8.666667,8.741667,2.161419,531200
1966-05-11,8.808333,8.908334,8.808333,8.854167,2.189234,507200
1966-05-12,8.850000,8.850000,8.733334,8.733334,2.159356,419200
1966-05-13,8.733334,8.733334,8.600000,8.650000,2.138753,611200
1966-05-16,8.650000,8.700000,8.633333,8.666667,2.142875,408000
1966-05-17,8.666667,8.691667,8.608334,8.608334,2.128450,424000
1966-05-18,8.850000,8.850000,8.725000,8.825000,2.182024,499200
1966-05-19,9.000000,9.125000,9.000000,9.053125,2.238426,888000
1966-05-20,9.025000,9.025000,8.925000,9.018750,2.229927,552000
1966-05-23,9.175000,9.300000,9.175000,9.200000,2.274742,864000
1966-05-24,9.256250,9.350000,9.256250,9.325000,2.306340,795200
1966-05-25,9.325000,9.325000,9.200000,9.275000,2.293973,651200
1966-05-26,9.275000,9.287500,9.237500,9.287500,2.297064,443200
1966-05-27,9.287500,9.293750,9.175000,9.275000,2.293973,515200
1966-05-31,9.250000,9.250000,8.993750,9.068750,2.242962,288000
1966-06-01,8.912500,8.912500,8.700000,8.875000,2.195041,824000
1966-06-02,8.875000,9.125000,8.675000,8.675000,2.145576,552000
1966-06-03,8.675000,8.675000,8.487500,8.587500,2.123933,688000
1966-06-06,8.550000,8.550000,8.412500,8.425000,2.083744,424000
1966-06-07,8.400000,8.400000,8.312500,8.350000,2.065192,571200
1966-06-08,8.350000,8.525000,8.337500,8.475000,2.096111,755200
1966-06-09,8.500000,8.725000,8.500000,8.725000,2.157944,832000
1966-06-10,8.725000,8.887500,8.725000,8.725000,2.157944,760000
1966-06-13,8.725000,8.775000,8.600000,8.625000,2.133209,571200
1966-06-14,8.625000,8.650000,8.512500,8.650000,2.139391,635200
1966-06-15,8.650000,8.725000,8.562500,8.562500,2.117751,539200
1966-06-16,8.562500,8.662500,8.562500,8.653125,2.140166,672000
1966-06-17,8.700000,8.925000,8.700000,8.925000,2.207408,944000
1966-06-20,8.962500,9.068750,8.962500,9.062500,2.241415,1000000
1966-06-21,9.075000,9.162500,9.075000,9.075000,2.244508,736000
1966-06-22,9.075000,9.118750,9.000000,9.050000,2.238325,499200
1966-06-23,9.050000,9.068750,8.900000,8.900000,2.201224,659200
1966-06-24,8.900000,8.950000,8.800000,8.875000,2.195041,416000
1966-06-27,8.875000,8.987500,8.756250,8.756250,2.165671,384000
1966-06-28,8.756250,8.825000,8.687500,8.787500,2.173399,400000
1966-06-29,8.781250,8.781250,8.700000,8.703125,2.152532,379200
1966-06-30,8.703125,8.828125,8.656250,8.762500,2.167216,512000
1966-07-01,8.806250,8.912500,8.806250,8.862500,2.191950,592000
1966-07-05,8.850000,8.850000,8.800000,8.850000,2.188859,179200
1966-07-06,8.850000,8.950000,8.800000,8.946875,2.212818,456000
1966-07-07,8.975000,9.037500,8.975000,9.025000,2.232140,560000
1966-07-08,9.018750,9.018750,8.925000,8.931250,2.208954,579200
1966-07-11,8.925000,8.925000,8.850000,8.900000,2.201224,240000
1966-07-12,8.900000,8.987500,8.875000,8.912500,2.204315,203200
1966-07-13,8.906250,8.906250,8.775000,8.775000,2.170309,323200
1966-07-14,8.781250,8.893750,8.781250,8.859375,2.191177,347200
1966-07-15,8.893750,9.000000,8.893750,8.950000,2.213591,192000
1966-07-18,8.950000,9.037500,8.950000,8.950000,2.213591,179200
1966-07-19,8.900000,8.900000,8.800000,8.812500,2.179584,208000
1966-07-20,8.800000,8.800000,8.737500,8.737500,2.161033,211200
1966-07-21,8.756250,8.875000,8.756250,8.871875,2.194270,232000
1966-07-22,8.871875,8.875000,8.800000,8.862500,2.191950,120000
1966-07-25,8.862500,8.875000,8.675000,8.687500,2.148669,216000
1966-07-26,8.687500,8.750000,8.600000,8.675000,2.145576,488000
1966-07-27,8.706250,8.787500,8.706250,8.706250,2.153304,243200
1966-07-28,8.706250,8.725000,8.600000,8.600000,2.127026,208000
1966-07-29,8.600000,8.625000,8.518750,8.518750,2.106930,248000
1966-08-01,8.518750,8.518750,8.303125,8.303125,2.053599,419200
1966-08-02,8.303125,8.343750,8.240625,8.312500,2.055918,563200
1966-08-03,8.312500,8.487500,8.306250,8.450000,2.089926,536000
1966-08-04,8.512500,8.612500,8.512500,8.600000,2.127026,392000
1966-08-05,8.600000,8.618750,8.568750,8.571875,2.120070,187200
1966-08-08,8.571875,8.575000,8.437500,8.575000,2.120842,291200
1966-08-09,8.562500,8.562500,8.475000,8.506250,2.104514,184000
1966-08-10,8.506250,8.506250,8.425000,8.450000,2.090597,184000
1966-08-11,8.450000,8.506250,8.450000,8.506250,2.104514,280000
1966-08-12,8.512500,8.768750,8.512500,8.737500,2.161727,432000
